"date,""min"",""max"",""median"",""q1"",""q3"",""stdev"",""count"""
"2/10/2023,""6.5"",""102.4"",""12.2"",""9.7"",""18.3"",""16.858"",""184"""
"2/11/2023,""8.5"",""52.2"",""16.5"",""13.1"",""19.3"",""5.54"",""326"""
"2/12/2023,""11.9"",""26.8"",""18"",""16.7"",""19.6"",""2.712"",""107"""
"2/13/2023,""4.3"",""16.9"",""7.5"",""5.9"",""9.8"",""2.527"",""106"""
"2/14/2023,""10.8"",""15.4"",""13.6"",""12.8"",""14.1"",""1.229"",""30"""
"2/15/2023,""5"",""5"",""5"",""5"",""5"",""0"",""1"""
"2/16/2023,""5.1"",""37.7"",""19"",""12.6"",""23.5"",""7.304"",""46"""
"2/17/2023,""6.5"",""42.1"",""14.2"",""11.5"",""17.3"",""4.049"",""304"""
"2/18/2023,""4.3"",""84.7"",""12.75"",""9.9"",""19"",""9.467"",""442"""
"2/19/2023,""4"",""44.6"",""10.6"",""6.2"",""16.4"",""7.126"",""420"""
"2/20/2023,""1.9"",""46.3"",""6.8"",""5.1"",""8.6"",""3.712"",""501"""
"2/21/2023,""1.5"",""35.9"",""4.8"",""3.1"",""7.45"",""3.851"",""481"""
"2/22/2023,""1"",""38.2"",""13.1"",""10.2"",""17.6"",""7.026"",""389"""
"2/23/2023,""6.6"",""81.7"",""13.8"",""10.4"",""19.39"",""10.359"",""349"""
"2/24/2023,""5.7"",""52.6"",""14.4"",""9"",""18.7"",""7.019"",""495"""
"2/25/2023,""7.5"",""37.8"",""14.2"",""11.1"",""19.85"",""7.649"",""404"""
"2/26/2023,""8.3"",""178.5"",""16.3"",""14.3"",""18.8"",""12.044"",""482"""
"2/27/2023,""7"",""45.6"",""13.2"",""10.3"",""18.14"",""8.362"",""489"""
"2/28/2023,""4.1"",""24.2"",""12.9"",""8.7"",""15.6"",""4.513"",""267"""
"3/1/2023,""2.2"",""58.5"",""16.55"",""9.1"",""24.7"",""9.496"",""516"""
"3/2/2023,""2.3"",""38.4"",""6.6"",""4.3"",""11.1"",""6.909"",""463"""
"3/3/2023,""3.1"",""135.1"",""9.4"",""8"",""13.2"",""12.348"",""367"""
"3/4/2023,""5.7"",""50.7"",""12.85"",""10.5"",""15.9"",""7.876"",""430"""
"3/5/2023,""3.6"",""46.9"",""20.1"",""10.4"",""30.2"",""12.018"",""524"""
"3/6/2023,""1.8"",""48.7"",""16.6"",""7.2"",""24.8"",""9.692"",""507"""
"3/7/2023,""7.3"",""209.8"",""11.8"",""9.8"",""22.6"",""13.289"",""471"""
"3/8/2023,""1.9"",""73.3"",""10.1"",""6.05"",""22.6"",""9.553"",""485"""
"3/9/2023,""3.4"",""116.8"",""8.2"",""5.7"",""10.6"",""9.715"",""219"""
"3/10/2023,""3.8"",""131.5"",""11.6"",""8"",""15.3"",""10.473"",""534"""
"3/11/2023,""4"",""49.8"",""7.7"",""6.4"",""9"",""2.766"",""517"""
"3/12/2023,""1.4"",""30.6"",""4.6"",""3.25"",""6.6"",""4.162"",""508"""
"3/13/2023,""1.2"",""365"",""9.69"",""3.7"",""22.85"",""31.945"",""504"""
"3/14/2023,""2"",""23.8"",""6.3"",""3.2"",""15.6"",""6.18"",""387"""
"3/15/2023,""2.4"",""105.1"",""8.5"",""5"",""11.8"",""8.559"",""530"""
"3/16/2023,""8.9"",""92.5"",""19.7"",""16.14"",""27.55"",""13.016"",""528"""
"3/17/2023,""8.4"",""33.8"",""19.6"",""16.6"",""24.3"",""5.623"",""520"""
"3/18/2023,""3.8"",""17.6"",""9.05"",""7.2"",""11.9"",""3.119"",""418"""
"3/19/2023,""4.4"",""22.7"",""9.6"",""7.4"",""14.35"",""4.463"",""521"""
"3/20/2023,""6.3"",""139.3"",""19.7"",""14.75"",""33.2"",""14.52"",""484"""
"3/21/2023,""4.4"",""107.4"",""29.1"",""17.64"",""37.45"",""14.335"",""517"""
"3/22/2023,""7.7"",""394"",""38.5"",""24.6"",""44.3"",""22.091"",""439"""
"3/23/2023,""9.9"",""69.1"",""29.5"",""18.89"",""35.2"",""10.241"",""511"""
"3/24/2023,""4.7"",""50.3"",""19.14"",""10.05"",""27.6"",""13.135"",""496"""
"3/25/2023,""4.7"",""32"",""11.6"",""8.55"",""15.6"",""5.358"",""472"""
"3/26/2023,""2.4"",""159.8"",""9.19"",""4.8"",""20.3"",""10.902"",""391"""
"3/27/2023,""4.5"",""81"",""11"",""7.9"",""20.7"",""13.191"",""447"""
"3/28/2023,""1.5"",""50.3"",""14"",""5.5"",""22.5"",""10.527"",""486"""
"3/29/2023,""2.1"",""15.1"",""5.5"",""4.3"",""6.7"",""2.047"",""427"""
"3/30/2023,""5.3"",""26.8"",""8.3"",""6.75"",""10.5"",""4.143"",""232"""
"3/31/2023,""1.6"",""83.2"",""5.4"",""3.2"",""6.8"",""10.585"",""119"""
"4/1/2023,""3"",""37.8"",""8.2"",""6.6"",""10"",""4.072"",""199"""
"4/2/2023,""0.7"",""31"",""14.2"",""4.25"",""18.95"",""7.847"",""277"""
"4/3/2023,""1"",""25.6"",""13.4"",""8.8"",""17.8"",""5.971"",""547"""
"4/4/2023,""2.3"",""51.6"",""7.3"",""5.75"",""9.1"",""4.556"",""552"""
"4/5/2023,""1"",""25.9"",""5.9"",""2.7"",""9.9"",""4.369"",""567"""
"4/6/2023,""3.5"",""68.7"",""11"",""7.1"",""15.6"",""7.121"",""526"""
"4/7/2023,""4"",""31.2"",""8.2"",""6.4"",""11.4"",""4.077"",""557"""
"4/8/2023,""6.2"",""160.5"",""11.4"",""9.4"",""21.2"",""12.454"",""558"""
"4/9/2023,""2.5"",""34.8"",""7.8"",""5.1"",""11.5"",""7.056"",""464"""
"4/10/2023,""2.5"",""99.6"",""4.6"",""3.9"",""5.5"",""5.648"",""559"""
"4/11/2023,""2.8"",""36.4"",""9"",""6.5"",""12.6"",""4.518"",""488"""
"4/12/2023,""2.3"",""60.9"",""19.5"",""7.2"",""31.6"",""15.547"",""559"""
"4/13/2023,""2.3"",""48.3"",""5.8"",""4.3"",""13.6"",""14.481"",""559"""
"4/14/2023,""4.5"",""23.1"",""9.1"",""7.1"",""12.3"",""3.685"",""566"""
"4/15/2023,""1.8"",""15.8"",""3.9"",""3.1"",""5.75"",""3.07"",""568"""
"4/16/2023,""1.3"",""7.2"",""3.1"",""2.7"",""3.8"",""0.895"",""390"""
"4/17/2023,""3.1"",""25.3"",""7"",""5.3"",""8.9"",""2.905"",""564"""
"4/18/2023,""5.6"",""28.9"",""10.4"",""7.5"",""12.2"",""3.415"",""489"""
"4/19/2023,""4.1"",""45.9"",""17.5"",""12.8"",""22.2"",""7.713"",""571"""
"4/20/2023,""5.9"",""32.6"",""15.1"",""11.6"",""19.3"",""5.379"",""512"""
"4/21/2023,""2"",""16.9"",""5.7"",""3.8"",""8.35"",""2.851"",""496"""
"4/22/2023,""2.3"",""35.4"",""7.35"",""5.2"",""9.5"",""4.843"",""366"""
"4/23/2023,""1.5"",""34.4"",""4.09"",""2.8"",""19.05"",""9.857"",""565"""
"4/24/2023,""1.2"",""53.2"",""7.15"",""3.6"",""11.9"",""9.115"",""568"""
"4/25/2023,""0.8"",""21"",""4.95"",""1.6"",""8.1"",""3.793"",""566"""
"4/26/2023,""1.3"",""22.9"",""3.8"",""2.2"",""5.09"",""2.243"",""576"""
"4/27/2023,""3.6"",""38.6"",""7.3"",""5.7"",""10.7"",""3.452"",""381"""
"4/28/2023,""0.8"",""24.1"",""8.15"",""4.75"",""11.4"",""4.988"",""564"""
"4/29/2023,""0.4"",""15.9"",""4.2"",""1.7"",""6.5"",""4.131"",""416"""
"4/30/2023,""0.7"",""22.9"",""4.5"",""2.15"",""9.9"",""5.366"",""552"""
"5/1/2023,""0.9"",""26.9"",""5"",""1.6"",""12.5"",""6.997"",""559"""
"5/2/2023,""0.9"",""12.7"",""7.9"",""2.54"",""9.2"",""3.522"",""229"""
"5/3/2023,""1.5"",""78.9"",""3.7"",""3"",""4.7"",""5.001"",""569"""
"5/5/2023,""1"",""18.3"",""3.4"",""2.2"",""5.1"",""2.722"",""298"""
"5/6/2023,""1.1"",""10.5"",""2.7"",""2.2"",""4.2"",""1.742"",""565"""
"5/7/2023,""1.7"",""11.9"",""2.8"",""2.4"",""3.6"",""1.43"",""447"""
"5/8/2023,""1.7"",""47.9"",""4.6"",""3.4"",""5.7"",""3.626"",""519"""
"5/9/2023,""2.4"",""31.8"",""4"",""3.4"",""5.2"",""3.249"",""357"""
"5/10/2023,""1.2"",""18.7"",""3"",""2.2"",""6.6"",""2.815"",""568"""
"5/11/2023,""1.2"",""23.2"",""4"",""2.29"",""5.7"",""2.717"",""558"""
"5/12/2023,""1.1"",""35.7"",""4.9"",""2.1"",""7"",""3.224"",""576"""
"5/13/2023,""2.5"",""27.9"",""9.6"",""4.65"",""13"",""5.072"",""525"""
"5/14/2023,""1.4"",""16.7"",""4.9"",""2.5"",""8.4"",""3.776"",""561"""
"5/15/2023,""1.8"",""25.5"",""4.9"",""3.7"",""8.19"",""3.251"",""564"""
"5/16/2023,""1.9"",""175.3"",""5.25"",""3.1"",""11.4"",""11.344"",""458"""
"5/17/2023,""1.1"",""21.8"",""6.3"",""3.1"",""9.4"",""5.146"",""555"""
"5/18/2023,""5.1"",""26.7"",""9.55"",""8"",""13.65"",""5.012"",""468"""
"5/19/2023,""3.7"",""22.6"",""8.9"",""6.4"",""10.7"",""2.795"",""559"""
"5/20/2023,""3.7"",""30"",""7.4"",""5.2"",""11"",""3.274"",""577"""
"5/21/2023,""3.4"",""121.7"",""6.6"",""5.2"",""8.69"",""5.939"",""574"""
"5/22/2023,""1.6"",""15.3"",""4.09"",""3"",""6.3"",""2.791"",""526"""
"5/23/2023,""2.1"",""38"",""9.5"",""5.6"",""12.5"",""5.831"",""476"""
"5/24/2023,""3.4"",""28.1"",""7.7"",""6"",""11.2"",""4.642"",""571"""
"5/25/2023,""4.4"",""29.6"",""9"",""6.9"",""12.6"",""3.73"",""513"""
"5/26/2023,""4.2"",""24.2"",""10.85"",""7.9"",""16.5"",""4.96"",""412"""
"5/27/2023,""4.7"",""16.3"",""10.1"",""7.9"",""12"",""2.701"",""424"""
"5/28/2023,""2.9"",""36.2"",""6.35"",""4.4"",""11.1"",""4.016"",""470"""
"5/29/2023,""3.7"",""26.8"",""9.94"",""6.95"",""13"",""5.013"",""480"""
"5/30/2023,""2.1"",""28.2"",""5.09"",""4.2"",""10.5"",""7.23"",""529"""
"5/31/2023,""1.1"",""22.2"",""5.5"",""4.59"",""7.3"",""3.794"",""348"""
"6/1/2023,""2.3"",""14.5"",""3.7"",""3.1"",""5.2"",""1.637"",""522"""
"6/2/2023,""1.1"",""13.5"",""3.4"",""2.4"",""4.6"",""1.816"",""462"""
"6/3/2023,""2.2"",""15.9"",""4.3"",""3.1"",""5.5"",""2.798"",""420"""
"6/4/2023,""0.5"",""9.1"",""1.8"",""1.1"",""2.5"",""1.012"",""574"""
"6/5/2023,""0.9"",""15.4"",""2.1"",""1.5"",""7.5"",""3.244"",""556"""
"6/6/2023,""1.2"",""23.6"",""3.3"",""2.1"",""5.2"",""2.017"",""358"""
"6/7/2023,""1.2"",""45.1"",""5.3"",""3.4"",""7.2"",""3.145"",""564"""
"6/8/2023,""2.3"",""23.8"",""6.6"",""3.8"",""10.3"",""4.027"",""432"""
"6/9/2023,""2.1"",""12.2"",""5.65"",""3.3"",""7.1"",""2.227"",""556"""
"6/10/2023,""2.2"",""8.7"",""5"",""3.8"",""6.1"",""1.429"",""570"""
"6/11/2023,""0.5"",""24"",""5.09"",""2.9"",""7.2"",""5.279"",""573"""
"6/12/2023,""2.4"",""14"",""4.3"",""3.5"",""6.1"",""2.347"",""568"""
"6/13/2023,""2.3"",""6.1"",""3.5"",""3.2"",""3.9"",""0.627"",""561"""
"6/14/2023,""3"",""13.5"",""5.4"",""4.1"",""6.7"",""1.99"",""477"""
"6/15/2023,""3.3"",""33.3"",""5.2"",""4.5"",""7.65"",""3.02"",""489"""
"6/16/2023,""2.3"",""19"",""5.6"",""4.8"",""6.3"",""2.011"",""567"""
"6/17/2023,""2.8"",""11.2"",""5.9"",""5.2"",""7.1"",""1.586"",""566"""
"6/18/2023,""3.1"",""18.4"",""7.4"",""6.3"",""8.19"",""2.062"",""565"""
"6/19/2023,""1.8"",""14.8"",""3.9"",""3.1"",""4.5"",""2.223"",""370"""
"6/20/2023,""1.8"",""61.4"",""4.8"",""2.9"",""6.6"",""3.447"",""555"""
"6/21/2023,""2.6"",""34.2"",""5.3"",""4.4"",""6.5"",""2.217"",""562"""
"6/22/2023,""1.5"",""18.2"",""3.7"",""2.5"",""6.1"",""2.483"",""508"""
"6/23/2023,""1.9"",""66.3"",""4.5"",""3.8"",""5.8"",""3.943"",""468"""
"6/24/2023,""1.2"",""24.8"",""6.9"",""6"",""8.1"",""2.636"",""565"""
"6/25/2023,""3.2"",""43.4"",""9.8"",""7.8"",""18.1"",""9.071"",""575"""
"6/26/2023,""5.6"",""41.5"",""16.3"",""10.55"",""20.39"",""7.294"",""481"""
"6/27/2023,""0.4"",""17.8"",""2.8"",""1.4"",""3.6"",""2.924"",""418"""
"6/28/2023,""2.4"",""11.6"",""5.4"",""4.59"",""6.9"",""1.451"",""530"""
"6/29/2023,""2.3"",""14.7"",""4.4"",""3.8"",""5.5"",""2.322"",""571"""
"6/30/2023,""3.1"",""15.9"",""5.1"",""4.3"",""6.2"",""1.738"",""571"""
"7/1/2023,""2.6"",""16.4"",""7.7"",""5"",""10"",""3.063"",""370"""
"7/2/2023,""2.2"",""14.7"",""6.1"",""3.95"",""7.15"",""2.148"",""285"""
"7/3/2023,""1.7"",""19.2"",""4.7"",""2.8"",""6.8"",""2.768"",""251"""
"7/4/2023,""3"",""17.1"",""7"",""5"",""8.3"",""2.17"",""346"""
"7/5/2023,""3"",""116.9"",""7.1"",""4.75"",""8.55"",""13.612"",""528"""
"7/6/2023,""3.2"",""11.8"",""7.5"",""5.7"",""8.4"",""1.807"",""272"""
"7/7/2023,""2.7"",""60.4"",""6.2"",""4.5"",""10.4"",""7.143"",""509"""
"7/8/2023,""1.6"",""22.7"",""6"",""3.8"",""8.1"",""3.609"",""310"""
"7/9/2023,""1.8"",""14.8"",""5.1"",""4.2"",""6.8"",""2.333"",""368"""
"7/10/2023,""1"",""9.7"",""3.2"",""2.3"",""6.6"",""2.344"",""343"""
"7/11/2023,""1"",""11"",""3.5"",""2.3"",""4.9"",""2.194"",""529"""
"7/12/2023,""1.5"",""7.7"",""3.3"",""2.5"",""4"",""1.164"",""467"""
"7/13/2023,""0.7"",""10.1"",""3.1"",""1.7"",""4"",""1.652"",""537"""
"7/14/2023,""2.1"",""17.8"",""6.7"",""4.5"",""10.9"",""3.677"",""519"""
"7/15/2023,""13.9"",""16.5"",""15.35"",""14.7"",""16.1"",""0.81"",""10"""
"7/16/2023,""1.6"",""396"",""4.6"",""2.5"",""8.4"",""26.266"",""309"""
"7/17/2023,""0.7"",""5.3"",""2"",""1.4"",""2.3"",""0.866"",""254"""
"7/18/2023,""1.5"",""10.7"",""5.5"",""3.5"",""6.5"",""1.828"",""542"""
"7/19/2023,""2.9"",""27.8"",""6.1"",""4.5"",""8.2"",""3.031"",""567"""
"7/20/2023,""1.2"",""15.1"",""5"",""2.4"",""7.1"",""2.926"",""578"""
"7/21/2023,""4.7"",""15.6"",""8"",""7.25"",""12.2"",""3.134"",""184"""
"7/22/2023,""2.2"",""7.3"",""4.9"",""3.1"",""5.65"",""1.355"",""192"""
"7/23/2023,""2.9"",""12.1"",""6.5"",""5.5"",""7.3"",""1.467"",""513"""
"7/24/2023,""4.8"",""15.6"",""7.7"",""6.3"",""10.65"",""2.62"",""441"""
"7/25/2023,""4"",""21"",""9.4"",""6.5"",""12.1"",""3.911"",""568"""
"7/26/2023,""0.9"",""18.7"",""2.6"",""1.8"",""3.7"",""1.5"",""566"""
"7/27/2023,""1.2"",""39.8"",""3.4"",""2.4"",""5.3"",""2.774"",""564"""
"7/30/2023,""1.7"",""32.7"",""5.7"",""3.6"",""6.9"",""2.533"",""576"""
"7/31/2023,""2.5"",""28.3"",""7.1"",""5.3"",""8"",""2.226"",""496"""
"8/1/2023,""1.6"",""25.9"",""7"",""3.9"",""9.4"",""3.566"",""578"""
"8/2/2023,""2.8"",""42.4"",""5"",""3.7"",""6.9"",""4.451"",""563"""
"8/3/2023,""2.4"",""29.8"",""8.6"",""5.3"",""10.4"",""3.109"",""554"""
"8/4/2023,""2.6"",""16.6"",""8.5"",""5.75"",""11.7"",""3.479"",""572"""
"8/5/2023,""4.7"",""52.3"",""9.4"",""7"",""10.8"",""2.853"",""567"""
"8/6/2023,""2.2"",""18.6"",""5.4"",""3.9"",""7.1"",""2.725"",""566"""
"8/7/2023,""4"",""20.2"",""6.8"",""5.7"",""10.8"",""4.215"",""566"""
"8/8/2023,""2.2"",""74.3"",""5.7"",""3.7"",""12.5"",""13.723"",""575"""
"8/9/2023,""1.6"",""226.4"",""4.2"",""2.9"",""5.7"",""16.239"",""518"""
"8/10/2023,""2"",""38.6"",""7.1"",""5.55"",""8.8"",""3.998"",""557"""
"8/11/2023,""1.8"",""22.7"",""8.69"",""6.6"",""13.8"",""4.689"",""563"""
"8/12/2023,""1.9"",""59.7"",""7.35"",""4.7"",""16.9"",""13.14"",""574"""
"8/13/2023,""2.4"",""13"",""5.6"",""4"",""7.4"",""2.056"",""564"""
"8/14/2023,""1.2"",""13.3"",""5.2"",""2.7"",""7.3"",""2.93"",""570"""
"8/15/2023,""1.8"",""14"",""4.7"",""3.1"",""6.7"",""1.965"",""575"""
"8/16/2023,""2.5"",""25.9"",""6.7"",""5"",""7.5"",""3.167"",""496"""
"8/17/2023,""1.5"",""24.4"",""4.6"",""3.5"",""5.5"",""2.111"",""564"""
"8/18/2023,""4.1"",""23.3"",""7.2"",""5.5"",""9.9"",""3.295"",""573"""
"8/19/2023,""1.8"",""16.6"",""5.3"",""3.7"",""7.4"",""2.364"",""567"""
"8/20/2023,""1.5"",""18.4"",""6.4"",""4.7"",""8.7"",""3.491"",""554"""
"8/21/2023,""2.4"",""39.9"",""11.3"",""5.2"",""13.6"",""4.948"",""558"""
"8/22/2023,""3.8"",""80.5"",""9.94"",""6.6"",""15.45"",""6.428"",""572"""
"8/23/2023,""1.4"",""20.1"",""4.2"",""2.6"",""5.09"",""2.409"",""578"""
"8/24/2023,""1.1"",""37.8"",""5"",""2.2"",""6.8"",""3.124"",""571"""
"8/25/2023,""1.5"",""15.1"",""6"",""3"",""8.1"",""3.246"",""570"""
"8/26/2023,""1.2"",""29.1"",""5.7"",""3.6"",""7.4"",""3.026"",""577"""
"8/27/2023,""2.6"",""31.1"",""6"",""4.7"",""7.7"",""3.778"",""567"""
"8/28/2023,""4.8"",""30.4"",""9.6"",""7.5"",""12.5"",""3.329"",""563"""
"8/29/2023,""2.5"",""19.5"",""8.2"",""4.9"",""12.15"",""4.289"",""573"""
"8/30/2023,""1.2"",""23.5"",""8.3"",""2.9"",""11.2"",""4.447"",""563"""
"8/31/2023,""6.1"",""40"",""11.2"",""9.2"",""13.4"",""3.912"",""566"""
"9/1/2023,""4.3"",""32.1"",""11.6"",""8.9"",""14.2"",""4.77"",""556"""
"9/2/2023,""4.1"",""63.4"",""11.5"",""6.5"",""33.5"",""16.967"",""479"""
"9/3/2023,""5.5"",""13.8"",""8.6"",""7.9"",""10"",""1.583"",""466"""
"9/4/2023,""5.2"",""22.7"",""10.8"",""8.25"",""12.1"",""2.704"",""468"""
"9/5/2023,""2.2"",""24.2"",""8.1"",""4.59"",""13.1"",""5.301"",""472"""
"9/6/2023,""2.1"",""26.9"",""6.9"",""4.25"",""8.8"",""3.619"",""469"""
"9/7/2023,""1.8"",""15"",""4"",""3.1"",""6.8"",""2.192"",""474"""
"9/8/2023,""0.6"",""26.3"",""4.2"",""1.55"",""5.4"",""2.622"",""473"""
"9/9/2023,""0.5"",""21.5"",""2.9"",""2.29"",""5.3"",""2.293"",""396"""
"9/10/2023,""1.2"",""14.2"",""4.1"",""3"",""7.8"",""2.919"",""415"""
"9/11/2023,""3.7"",""42.7"",""10.95"",""5.6"",""15.2"",""5.558"",""470"""
"9/12/2023,""4.3"",""33.3"",""15.7"",""10.19"",""20.05"",""6.648"",""464"""
"9/13/2023,""3.7"",""151.8"",""11.8"",""7.4"",""19.55"",""11.121"",""461"""
"9/14/2023,""4.3"",""46.1"",""12.1"",""7.45"",""15"",""7.191"",""453"""
"9/15/2023,""7"",""56.2"",""15.7"",""12.6"",""25.7"",""10.547"",""419"""
"9/16/2023,""2.4"",""112.1"",""12.1"",""3.9"",""17.1"",""10.994"",""470"""
"9/17/2023,""3.2"",""29.7"",""10.25"",""6.3"",""12.5"",""3.794"",""472"""
"9/18/2023,""5.2"",""22.1"",""13.7"",""7.1"",""16.4"",""4.591"",""457"""
"9/19/2023,""4.2"",""26"",""10.5"",""6.45"",""16.2"",""5.809"",""460"""
"9/20/2023,""3.4"",""20.9"",""9.35"",""5.2"",""16.1"",""5.427"",""502"""
"9/21/2023,""2.6"",""65.7"",""10.8"",""7.1"",""14.1"",""9.262"",""435"""
"9/22/2023,""2.6"",""70.9"",""6.4"",""5.5"",""7.5"",""7.341"",""471"""
"9/23/2023,""2.3"",""56.9"",""5.8"",""4.2"",""8.1"",""5.606"",""468"""
"9/24/2023,""2.8"",""69.3"",""7.5"",""5.3"",""13"",""7.732"",""463"""
"9/25/2023,""2.3"",""16.9"",""7"",""4.9"",""10.8"",""3.689"",""475"""
"9/26/2023,""3.6"",""27.6"",""11"",""6"",""17.1"",""5.76"",""517"""
"9/27/2023,""1.8"",""282"",""12.7"",""4.2"",""18.5"",""39.631"",""551"""
"9/28/2023,""3.1"",""52.5"",""11.6"",""6.35"",""19.39"",""10.117"",""577"""
"9/29/2023,""5"",""24.6"",""13.5"",""8.9"",""19.39"",""5.533"",""475"""
"9/30/2023,""5"",""33.6"",""19.14"",""10.9"",""22.55"",""6.873"",""408"""
"10/1/2023,""5.5"",""50.9"",""15.7"",""8.3"",""21.1"",""10.669"",""474"""
"10/2/2023,""3.6"",""33.1"",""11.2"",""5.8"",""24.7"",""8.989"",""540"""
"10/3/2023,""2.8"",""49.2"",""8.3"",""5.6"",""10.4"",""3.622"",""411"""
"10/4/2023,""4.9"",""67.8"",""12.6"",""8.3"",""17.1"",""9.415"",""570"""
"10/5/2023,""2.8"",""31.5"",""9.4"",""6"",""20.7"",""7.872"",""507"""
"10/6/2023,""3.5"",""39.8"",""6.2"",""5.1"",""12.5"",""6.658"",""485"""
"10/7/2023,""2.4"",""46.1"",""5.5"",""4.1"",""6.6"",""5.853"",""552"""
"10/8/2023,""1.5"",""22.7"",""6.65"",""3.8"",""7.9"",""2.626"",""556"""
"10/9/2023,""0.8"",""12.2"",""3.25"",""1.8"",""4.59"",""2.496"",""548"""
"10/10/2023,""1.2"",""27.1"",""4.95"",""3.2"",""6.7"",""3.744"",""534"""
"10/11/2023,""1.5"",""77.4"",""6.7"",""2.8"",""13.95"",""8.467"",""432"""
"10/12/2023,""1.7"",""14.6"",""3.6"",""2.8"",""4.59"",""1.497"",""548"""
"10/13/2023,""1.1"",""125"",""5.7"",""3.6"",""16.2"",""9.127"",""550"""
"10/14/2023,""3.3"",""45.8"",""9.69"",""5.5"",""21.5"",""10.002"",""563"""
"10/15/2023,""3.9"",""37.2"",""13.5"",""7.2"",""18.8"",""8.405"",""557"""
"10/16/2023,""0.6"",""54.9"",""8.44"",""3"",""29.3"",""13.676"",""558"""
"10/17/2023,""2.8"",""35"",""12"",""9.3"",""15.4"",""5.15"",""387"""
"10/18/2023,""1.6"",""37.7"",""10"",""4.5"",""12.95"",""6.25"",""544"""
"10/19/2023,""1.8"",""17.7"",""3.7"",""3.1"",""6.3"",""2.812"",""548"""
"10/20/2023,""1.4"",""6.3"",""2.8"",""2.3"",""4.2"",""1.16"",""395"""
"10/21/2023,""2.3"",""28.5"",""7"",""5.5"",""9.5"",""4.177"",""373"""
"10/22/2023,""1.1"",""30.1"",""7.8"",""5.1"",""14"",""5.546"",""446"""
"10/23/2023,""5.3"",""43.2"",""13.9"",""9.55"",""20.85"",""7.801"",""385"""
"10/24/2023,""2"",""26.5"",""6.6"",""4.9"",""15.8"",""5.924"",""386"""
"10/25/2023,""4.5"",""567.7"",""16.8"",""12.5"",""19.89"",""49.635"",""562"""
"10/26/2023,""17.3"",""60.2"",""32.1"",""22.55"",""38.5"",""8.564"",""568"""
"10/27/2023,""3.6"",""38.9"",""11.1"",""7.1"",""16.95"",""8.479"",""569"""
"10/28/2023,""1.1"",""18.7"",""10.2"",""7.5"",""12"",""4.19"",""270"""
"10/29/2023,""1.3"",""82.1"",""11.1"",""3.5"",""15.2"",""12.459"",""336"""
"10/30/2023,""1.5"",""524.8"",""14.4"",""7.8"",""18.1"",""58.397"",""459"""
"10/31/2023,""0.5"",""261"",""16.4"",""3.65"",""20.7"",""18.439"",""376"""
"11/1/2023,""6.1"",""629.9"",""19.4"",""15.5"",""24"",""42.361"",""555"""
"11/2/2023,""2.5"",""111.7"",""10.7"",""6.45"",""25"",""13.115"",""544"""
"11/3/2023,""5.3"",""29.8"",""15.4"",""9.9"",""18.1"",""5.252"",""570"""
"11/4/2023,""4.1"",""35.1"",""20.7"",""15.6"",""27.3"",""7.289"",""578"""
"11/5/2023,""1.4"",""27.9"",""6"",""3.8"",""16.64"",""6.779"",""580"""
"11/6/2023,""0.8"",""20.3"",""4.4"",""3.1"",""6.3"",""2.698"",""568"""
"11/7/2023,""1"",""27.3"",""6.1"",""3.6"",""8.8"",""4.67"",""563"""
"11/8/2023,""1"",""29.4"",""4.9"",""2.5"",""6.8"",""2.878"",""569"""
"11/9/2023,""1"",""51.2"",""9.05"",""3.5"",""23.8"",""12.456"",""530"""
"11/10/2023,""37.6"",""54.2"",""47.25"",""43.5"",""49.4"",""3.495"",""64"""
"11/11/2023,""4.6"",""68.6"",""16.1"",""11.2"",""21.4"",""8.061"",""333"""
"11/12/2023,""1.4"",""33.6"",""5.5"",""3.8"",""16.14"",""6.724"",""568"""
"11/15/2023,""4.1"",""92.2"",""11.4"",""7.6"",""13.2"",""5.882"",""504"""
"11/16/2023,""1.8"",""54.2"",""15.1"",""12.6"",""19.39"",""6.87"",""274"""
"11/17/2023,""4"",""47.6"",""10.6"",""7.9"",""16.05"",""7.685"",""308"""
"11/18/2023,""1.8"",""45.9"",""10.4"",""5.2"",""13.7"",""6.2"",""563"""
"11/19/2023,""3.4"",""21.8"",""7.1"",""5.7"",""9.5"",""2.929"",""517"""
"11/20/2023,""2.7"",""51.1"",""27.7"",""9.3"",""35.4"",""13.398"",""562"""
"11/21/2023,""15.7"",""96.1"",""36.3"",""32.25"",""42.85"",""12.408"",""568"""
"11/22/2023,""11.3"",""74"",""19.7"",""16.1"",""32.2"",""10.037"",""575"""
"11/23/2023,""5.3"",""51.1"",""13.2"",""9.8"",""15.8"",""5.774"",""564"""
"11/24/2023,""2.9"",""53.9"",""10.7"",""7.2"",""14.5"",""5.756"",""505"""
"11/25/2023,""3"",""52.8"",""11.2"",""6.8"",""18.39"",""12.22"",""567"""
"11/26/2023,""1.1"",""50.1"",""17.9"",""6.7"",""39.29"",""16.661"",""464"""
"11/27/2023,""3.7"",""27.8"",""12.75"",""11"",""14.3"",""3.809"",""272"""
"11/28/2023,""1.8"",""59.7"",""6"",""4.1"",""11.8"",""5.55"",""570"""
"11/29/2023,""5.5"",""66.3"",""18.7"",""15.3"",""22.85"",""11.655"",""576"""
"12/1/2023,""11.4"",""121.4"",""27.9"",""16.8"",""60.65"",""24.687"",""561"""
"12/2/2023,""8.6"",""85.8"",""35.75"",""17.9"",""48.2"",""18.864"",""530"""
